id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,annual_availability
16488747,Double room in city center,104173257,Ciutat Vella,el Barri Gòtic,41.37955878,2.179016139,Private room,63,2,83
16489757,Bright and spacious supercentric double room,108280728,Eixample,Sant Antoni,41.37539119,2.163764662,Private room,34,2,351
16494453,APARTMENT WITH PRIVATE TERRACE CLOSE LICEU THEATER,47171261,Ciutat Vella,el Raval,41.37892562,2.169851066,Entire home/apt,51,32,102
16496029,The Central Place VI,2320210,Eixample,la Dreta de l'Eixample,41.39012183,2.163650285,Entire home/apt,194,3,111
16496295,Lovely Room in Barcelona center,102876877,Eixample,la Nova Esquerra de l'Eixample,41.38210929,2.157011333,Private room,31,2,108
16501827,Big bright rooms in BCN center.,108415963,Sants-Montjuïc,Hostafrancs,41.37275639,2.142879249,Private room,40,1,365
16503468,Habitación individual cerca a la Sagrada Familia,83729645,Sant Martí,el Camp de l'Arpa del Clot,41.41174436,2.178741404,Private room,50,4,364
16503717,Big and comfortable room in BCN center,108415963,Sants-Montjuïc,Sants,41.37392887,2.140850913,Private room,19,1,365
16503978,Sunny apartment in Sagrada Familia,108441327,Eixample,la Sagrada Família,41.40151087,2.173403568,Entire home/apt,98,3,314
16507693,Triple room with balcony in the city center,104173257,Ciutat Vella,el Barri Gòtic,41.37945909,2.17961132,Private room,89,2,167
